Qubit,Value,RGB1,RGB2,RGB3
Q13,0.0184510114482624,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q0,0.0072301473595155,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q1,0.017866498126097557,0.763897854764939,0.7572688769419182,0.9494023023345208
Q2,0.013041674103097593,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.009311703413616942,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.012548786116562537,0.763897854764939,0.7572688769419182,0.9494023023345208
Q6,0.006887771597636239,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q7,0.02289971832817677,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q8,0.012209088638689535,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q9,0.009083947555516088,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q10,0.00742710163807849,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.028471145319416025,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.017973182996682036,0.763897854764939,0.7572688769419182,0.9494023023345208
Q13,0.01614674591517275,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q0,0.009027946988159589,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q1,0.01613440774679857,0.763897854764939,0.7572688769419182,0.9494023023345208
Q2,0.0131771836915215,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0074048586810810035,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.006465290229290818,0.763897854764939,0.7572688769419182,0.9494023023345208
Q6,0.007494825935100437,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q7,0.022748953210199235,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q8,0.009336071667627843,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q9,0.009183107105797865,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q10,0.005903637351281143,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.024506548489360958,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.014353453647502762,0.763897854764939,0.7572688769419182,0.9494023023345208
Q13,0.01307893336109701,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q0,0.00765410278542949,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q1,0.014827776700863956,0.763897854764939,0.7572688769419182,0.9494023023345208
Q2,0.013159560284072966,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.009115901023227907,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.00845917412427374,0.763897854764939,0.7572688769419182,0.9494023023345208
Q6,0.007005881359291211,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q7,0.02052764013132271,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q8,0.009154979316505258,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q9,0.008957963716119328,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q10,0.007866741157423678,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.024041055774147495,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.015465838983291801,0.763897854764939,0.7572688769419182,0.9494023023345208
Q13,0.014773095851038448,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q0,0.0034697525410923376,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.005965630179166322,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.005329086018181989,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.009412221471983926,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.004714218599257118,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002543734198526573,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.006144765974094124,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.003908763351316098,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.0040823580508931945,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.004116618780332766,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.010650541769894271,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.007385952117242373,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.006022899211942667,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.0030306719563521047,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.007720389115301831,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.005143136995592508,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.00903977453781479,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.003558268356883149,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0021322115278951535,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.007566490906769149,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.003093441479977632,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.003947630809556592,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0034381211532871774,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.009883528156857831,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.006802330249946955,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.005549612127868153,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.003968316413119454,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.007626642701343744,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.009241149174025043,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.010410947011642874,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0031786611821271182,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002484526739711603,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.008849321255783443,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.00422597667326172,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.004078698079599252,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.003350694987102895,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.01177521273561325,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.007288441863190172,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.008214080587044837,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.0018549088199627045,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.006855331926560137,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.004689489733429089,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.009311703413616942,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.003576683473034683,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0022104793320508616,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.006147856049517245,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.004093669785884435,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.0030623861635722754,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.001770067047078109,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.00979375397191044,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.007349133180225057,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.006010510416642348,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.0018502629504605257,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.006010580113816706,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.0061265433498830565,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.0074048586810810035,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0027211995736829853,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0021546173984832288,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.00616348296751111,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.003537271749482111,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.003626508233987383,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0026570086067826525,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.009045739499877374,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.0060732500483294235,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.004534463262763654,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.002834782536197425,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q1,0.006835714807237747,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q2,0.006105881054222337,0.763897854764939,0.7572688769419182,0.9494023023345208
Q3,0.009115901023227907,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0035498062369970105,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002305113839333484,0.763897854764939,0.7572688769419182,0.9494023023345208
Q7,0.006974383430735013,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q8,0.003771824607984399,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q9,0.0037595162675217396,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.00306650211491672,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q11,0.010229755226830634,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q12,0.006979821491786796,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q13,0.006066313121252332,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q0,0.0035084951464780557,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.005145295911653104,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.005951123137825016,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.009455077219963097,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.004714218599257118,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.003143245096949874,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.006498464488587057,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.0038098174250665133,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.0034510103488438197,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.002983996533098168,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.01074898408587839,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.006358178518315479,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.006573629027139512,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.0022469464202858206,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.006183027111474087,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.003494402124446368,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.0066004886334697244,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.003558268356883149,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002498236388950085,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.005913484561184274,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.002758830342595206,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.002904799329654077,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.00213108177642344,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.008005325675666817,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.0056720855068847905,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.003663409953592794,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.0019069688290949851,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.005189323719179827,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.00686689141426182,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.00722622842208252,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.0031786611821271182,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002559820228510982,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.006451662582363043,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.0028130685263750067,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.003669650909354875,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.002787273044346919,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.008452427998096928,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.006073796643558107,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.0063663561332376615,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.002342127124225651,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.007639142561993834,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.0049658161609382806,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.012548786116562537,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.0035766834730346824,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0027659906089459374,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.008413604667763452,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.005792516389598437,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.0038786691361378427,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.0024474885541560243,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.011410163537245199,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.008311319343727143,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.006296824849681205,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.0019438277129968976,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.0046199834984665894,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.004534072729130598,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.006465290229290818,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.0027211995736829853,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0026409465762887493,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.006095863481016969,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.0027051765241378448,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.002523202228778009,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.0018493122534128422,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.007521880353570706,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.003939187403284166,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.004617299639811578,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.0023896730466162817,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q1,0.005755354560553488,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q2,0.005162461113320417,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q3,0.00845917412427374,0.763897854764939,0.7572688769419182,0.9494023023345208
Q4,0.0035498062369970105,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.002721647779929126,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.006674615956182959,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q8,0.003575881841554601,0.763897854764939,0.7572688769419182,0.9494023023345208
Q9,0.0032854663905537247,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q10,0.0024398304322874784,0.763897854764939,0.7572688769419182,0.9494023023345208
Q11,0.009227756330091607,0.763897854764939,0.7572688769419182,0.9494023023345208
Q12,0.006070913483153938,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q13,0.00550350392069255,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q0,0.001816441271975634,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.004164006964313305,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.00490006222980602,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.007024047561286223,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.002543734198526573,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.003143245096949874,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.0060538326703013035,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.003248516176557673,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.0022677574459135656,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0019127006950672286,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.00719415032845039,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.004263209103558752,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q13,0.0038297300974500428,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q0,0.0014953904136158886,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.0051793149102402816,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.0029578721039353914,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.007232600091648705,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.0021322115278951535,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.0024982363889500853,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.005614470220552672,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.002186702292067634,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.0017339230351511893,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0019025583027114795,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.006905119285961444,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.004510163462071733,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q13,0.004461499191644472,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q0,0.0016693785010602805,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.003896854932808137,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.004914134056949033,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.006390161610784447,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.002484526739711603,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.002559820228510982,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.004997000576082368,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.002040958721961432,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.002611176694676774,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0020969845120290052,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.006443323460762024,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.005035938026731311,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q13,0.004873336582673403,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q0,0.0012801884093747026,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.0053850685525566626,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.00471369066182982,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.006887771597636239,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.002210479332050862,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.0027659906089459374,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.005532247783559943,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.002051459528270898,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.003044813141309393,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0017678581132867268,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.006777751628466848,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.005242831241035605,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q13,0.0036242715495225127,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q0,0.0022086007239269854,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.0053889489391054125,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.004231258027369884,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.0074948259351004356,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.0021546173984832288,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.0026409465762887493,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.0062237609904820836,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.003063476008946373,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.002490993057629528,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0018538838819825965,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.008506958399892598,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.004460274670437563,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q13,0.005499843795800673,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q0,0.0016939998639906983,0.17004232121057958,0.43679759647517286,0.2237255555555555
Q1,0.004802838859804761,0.4587619752319175,0.48057366087571074,0.19972785287539777
Q2,0.00434340341597803,0.7576693751824222,0.47696440257052414,0.4377552097141371
Q3,0.007005881359291211,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q4,0.002305113839333484,0.763897854764939,0.7572688769419182,0.9494023023345208
Q5,0.002721647779929126,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q7,0.005684262448195674,0.763897854764939,0.7572688769419182,0.9494023023345208
Q8,0.002518222545560802,0.8106543271652416,0.9218447051984724,0.9373759048616408
Q9,0.00242973267493609,0.763897854764939,0.7572688769419182,0.9494023023345208
Q10,0.0019067971010154072,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q11,0.007165460620706661,0.8299576787894204,0.5632024035248271,0.7762744444444444
Q12,0.004702483300766993,0.4587619752319175,0.48057366087571074,0.19972785287539777
